Id;Name;Name2
AGATO;Agathosma Willd.;(Agathosma Willd.)
AGAVE;Agave;(Agave)
AGAVE_ATT;Agave attenuata Salm-Dyck;(Agave attenuata Salm-Dyck)
AGAVE_BRA;Agave bracteosa S. Watson ex Engelm.;(Agave bracteosa S. Watson ex Engelm.)
AGAVE_CAN;Agave cantula Roxb.;(Agave cantula Roxb.)
AGAVE_MAR;Agave marmorata Roezl;(Agave marmorata Roezl)
AGAVE_SAL;Agave salmiana Otto ex Salm-Dyck;(Agave salmiana Otto ex Salm-Dyck)
AGAVE_SIS;Agave sisalana Perrine;(Agave sisalana Perrine)
AGAVE_UNI;Agave univitatta Haw.;(Agave univitatta Haw.)
AGERA;Ageratum L.;(Ageratum L.)
AGERA_CON;Ageratum conyzoides L.;(Ageratum conyzoides L.)
AGERA_HOU;Ageratum houstonianum Mill.;(Ageratum houstonianum Mill.)
AGERA_MIC;Ageratum microcarpum (Benth. ex Oerst.) Hemsl.;(Ageratum microcarpum (Benth. ex Oerst.) Hemsl.)
AGERT;Ageratina;(Ageratina)
AGERT_ALT;Ageratina altissima (L.) R. M. King et H. Rob.;(Ageratina altissima (L.) R. M. King et H. Rob.)
AGERT_LIG;Ageratina ligustrina (DC.) R. M. King & H. Rob.;(Ageratina ligustrina (DC.) R. M. King & H. Rob.)
AGLAO;Aglaonema Schott.;(Aglaonema Schott.)
AGLAO_BRE;Aglaonema brevispathum (Engl.) Engl.;(Aglaonema brevispathum (Engl.) Engl.)
AGLAO_CCR;Aglaonema commutatum Schott x Aglaonema crispum (Pitcher & R. F. Manda) Nicolson;(Aglaonema commutatum Schott x Aglaonema crispum (Pitcher & R. F. Manda) Nicolson)
AGLAO_COM;Aglaonema commutatum Schott;(Aglaonema commutatum Schott)
AGLAO_COS;Aglaonema costatum N. E. Br.;(Aglaonema costatum N. E. Br.)
AGLAO_COS_COS;Aglaonema costatum N. E. Br. forma costatum;(Aglaonema costatum N. E. Br. forma costatum)
AGLAO_CPH;Aglaonema commutatum Schott x Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis;(Aglaonema commutatum Schott x Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis)
AGLAO_CRI;Aglaonema crispum (Pitcher & R. F. Manda) Nicolson;(Aglaonema crispum (Pitcher & R. F. Manda) Nicolson)
AGLAO_CRO;Aglaonema commutatum Schott ? Aglaonema rotundum N.E.Br.;(Aglaonema commutatum Schott ? Aglaonema rotundum N.E.Br.)
AGLAO_NIT;Aglaonema nitidum (Jack) Kunth;(Aglaonema nitidum (Jack) Kunth)
AGLAO_PHI;Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis;(Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis)
AGLAO_ROT;Aglaonema rotundum N.E.Br.;(Aglaonema rotundum N.E.Br.)
AGLAO_RPH;Aglaonema rotundum N. E. Br. x Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis;(Aglaonema rotundum N. E. Br. x Aglaonema philippinense Engl. var. stenophyllum (Merr.) R. N. Jervis)
AGLAO_RSI;Aglaonema rotundum N. E. Br. x Aglaonema simplex (Blume) Blume;(Aglaonema rotundum N. E. Br. x Aglaonema simplex (Blume) Blume)
AGLAO_SBR;Aglaonema simplex (Blume) Blume x Aglaonema brevispathum (Engl.) Engl.;(Aglaonema simplex (Blume) Blume x Aglaonema brevispathum (Engl.) Engl.)
AGLAO_SIM;Aglaonema simplex (Blume) Blume;(Aglaonema simplex (Blume) Blume)
AGONI;Agonis (DC) Lindl.;(Agonis (DC) Lindl.)
AGONI_FLE;Agonis flexuosa (Willd.) Sweet;(Agonis flexuosa (Willd.) Sweet)
AGRIM;Agrimonia;(Agrimonia)
AGRIM_EUP;Agrimonia eupatoria L.;(Agrimonia eupatoria L.)
AGRIM_PRO;Agrimonia procera Wallr.;(Agrimonia procera Wallr.)
AGROC;Agrocybe;(Agrocybe)
AGROC_AEG;Agrocybe aegerita (V. Brig.) Singer;(Agrocybe aegerita (V. Brig.) Singer)
AGROC_CYL;Agrocybe cylindracea (Fr.) Gill.;(Agrocybe cylindracea (Fr.) Gill.)
AGROM;Agrostemma;(Agrostemma)
AGROM_GIT;Agrostemma githago L.;(Agrostemma githago L.)
AGROP;Agropyron Gaertn.;(Agropyron Gaertn.)
AGROP_CRI;Agropyron cristatum (L.) Gaertn.;(Agropyron cristatum (L.) Gaertn.)
AGROP_CRI_PEC;Agropyron cristatum (L.) Gaertn. subsp. pectinatum (M. Bieb.) Tzvelev var. pectinatum (M. Bieb) Tzvelev;(Agropyron cristatum (L.) Gaertn. subsp. pectinatum (M. Bieb.) Tzvelev var. pectinatum (M. Bieb) Tzvelev)
AGROP_DES;Agropyron desertorum (Fisch. ex Link) Schult.;(Agropyron desertorum (Fisch. ex Link) Schult.)
AGROP_SIB;Agropyron sibiricum (Willd.) P. Beauv.;(Agropyron sibiricum (Willd.) P. Beauv.)
AGROS;Agrostis L.;(Agrostis L.)
AGROS_CAN;Agrostis canina L.;(Agrostis canina L.)
AGROS_CAN_CAN;Agrostis canina L. ssp. canina Hwd;(Agrostis canina L. ssp. canina Hwd)
AGROS_CAP;Agrostis capillaris L.;(Agrostis capillaris L.)
AGROS_CAS;Agrostis castellana Boiss. & Reut.;(Agrostis castellana Boiss. & Reut.)
AGROS_GIG;Agrostis gigantea Roth;(Agrostis gigantea Roth)
AGROS_INT;Agrostis intermedia Veb.;(Agrostis intermedia Veb.)
AGROS_NEB;Agrostis nebulosa Boiss. & Reut.;(Agrostis nebulosa Boiss. & Reut.)
AGROS_SCA;Agrostis stolonifera L. ? A. canina. L.;(Agrostis stolonifera L. ? A. canina. L.)
AGROS_STO;Agrostis stolonifera L.;(Agrostis stolonifera L.)
AGROS_VIN;Agrostis vinealis Schreb.;(Agrostis vinealis Schreb.)
AGROS_VIN_VIN;Agrostis vinealis Schreb. subsp. vinealis;(Agrostis vinealis Schreb. subsp. vinealis)
AGROT;?Agrotriticum;(?Agrotriticum)
AGRST;Agarista D. Don ex G. Don;(Agarista D. Don ex G. Don)
AGRST_POP;Agarista populifolia (Lam.) Judd;(Agarista populifolia (Lam.) Judd)
AGTHI;Agropyron Gaertn. X Thinopyrum A. Love;(Agropyron Gaertn. X Thinopyrum A. Love)
AGTHI_CIN;Agropyron cristatum (L.) Gaertn. X Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. Intermedium;(Agropyron cristatum (L.) Gaertn. X Thinopyrum intermedium (Host) Barkworth & D. R. Dewey subsp. Intermedium)
AILAN;Ailanthus;(Ailanthus)
AILAN_ALT;Ailanthus altissima (Mill.) Swingle;(Ailanthus altissima (Mill.) Swingle)
AIRAA;Aira;(Aira)
AIRAA_PRA;Aira praecox L.;(Aira praecox L.)
AJANI;Ajania Poljakov;(Ajania Poljakov)
AJUGA;Ajuga L.;(Ajuga L.)
AJUGA_CHA;Ajuga chamaepitys (L.) Schreb.;(Ajuga chamaepitys (L.) Schreb.)
AJUGA_MUL;Ajuga multiflora Bunge;(Ajuga multiflora Bunge)
AJUGA_PYR;Ajuga pyramidalis L.;(Ajuga pyramidalis L.)
AJUGA_REP;Ajuga reptans L.;(Ajuga reptans L.)
AJUGA_TEN;Ajuga tenorei C. Presl;(Ajuga tenorei C. Presl)
AKEBI;Akebia Decne.;(Akebia Decne.)
ALBIZ;Albizia;(Albizia)
ALBIZ_CHI;Albizia chinensis (Osbeck) Merr.;(Albizia chinensis (Osbeck) Merr.)
ALBIZ_GUM;Albizia gummifera (J. F. Gmel.) C. A. Sm.;(Albizia gummifera (J. F. Gmel.) C. A. Sm.)
ALBIZ_JUL;Albizia julibrissin Durazz.;(Albizia julibrissin Durazz.)
ALBIZ_LEB;Albizia lebbeck (L.) Benth.;(Albizia lebbeck (L.) Benth.)
ALBUC;Albuca;(Albuca)
ALBUC_SPI;Albuca spirilis L. f.;(Albuca spirilis L. f.)
ALCEA;Alcea L.;(Alcea L.)
ALCEA_ROS;Alcea rosea L.;(Alcea rosea L.)
ALCEA_ROS_NIG;Alcea rosea L. var. nigra hort.;(Alcea rosea L. var. nigra hort.)
ALECT;Alectra;(Alectra)
ALECT_VOG;Alectra vogelii Benth.;(Alectra vogelii Benth.)
ALEUR;Aleurites;(Aleurites)
ALEUR_FOR;Aleurites fordii Hemsl.;(Aleurites fordii Hemsl.)
ALEUR_MOL;Aleurites moluccana (L.) Willd.;(Aleurites moluccana (L.) Willd.)
ALHAG;Alhagi;(Alhagi)
ALHAG_MAU;Alhagi maurorum Medik.;(Alhagi maurorum Medik.)
ALHAW;xAlworthia G. D. Rowley;(xAlworthia G. D. Rowley)
ALHAW_ALI;Aloe aristata x Haworthia limifolia;(Aloe aristata x Haworthia limifolia)
ALHAW_AMA;Aloe aristata Haw. ? Haworthia margaritifera (L.) Haw.;(Aloe aristata Haw. ? Haworthia margaritifera (L.) Haw.)
ALHAW_VLI;Aloe vera x Haworthia limifolia;(Aloe vera x Haworthia limifolia)
ALIBE;Alibertia;(Alibertia)
ALIBE_EDU;Alibertia edulis (L. Rich.) A. Rich.;(Alibertia edulis (L. Rich.) A. Rich.)
ALICE;?Aliceara hort.;(?Aliceara hort.)
ALISM;Alisma L.;(Alisma L.)
ALKAN;Alkanna;(Alkanna)
ALKAN_TIN;Alkanna tinctoria Tausch;(Alkanna tinctoria Tausch)
ALLAM;Allamanda;(Allamanda)
ALLAM_CAT;Allamanda cathartica L.;(Allamanda cathartica L.)
ALLIU;Allium L.;(Allium L.)
ALLIU_AFL;Allium hollandicum R. M. Fritsch;(Allium hollandicum R. M. Fritsch)
ALLIU_AKA;hybrids between Allium hollandicum R. M. Fritsch and Allium karataviense Regel;(hybrids between Allium hollandicum R. M. Fritsch and Allium karataviense Regel)
ALLIU_ALT;Allium altaicum Pall.;(Allium altaicum Pall.)
ALLIU_AME;Allium amethystinum Tausch;(Allium amethystinum Tausch)
ALLIU_AMP;Allium ampeloprasum L.;(Allium ampeloprasum L.)
ALLIU_ASC;Allium ascalonicum L.;(Allium ascalonicum L.)
ALLIU_CAN;Allium canadense L.;(Allium canadense L.)
ALLIU_CCE;Allium caesium Schrenk ? Allium caeruleum Pall.;(Allium caesium Schrenk ? Allium caeruleum Pall.)
ALLIU_CEP;Allium cepa L.;(Allium cepa L.)
ALLIU_CEP_AGG;Allium cepa L. var. aggregatum G. Don;(Allium cepa L. var. aggregatum G. Don)
ALLIU_CEP_CEP;Allium cepa L. var. cepa;(Allium cepa L. var. cepa)
ALLIU_CER;Allium caeruleum Pall.;(Allium caeruleum Pall.)
ALLIU_CES;Allium caesium Schrenk;(Allium caesium Schrenk)
ALLIU_CFI;Allium chinense ? Allium fistulosum;(Allium chinense ? Allium fistulosum)
ALLIU_CHI;Allium chinense G. Don;(Allium chinense G. Don)
ALLIU_CTH;Allium chinense G. Don X Allium thunbergii G. Don;(Allium chinense G. Don X Allium thunbergii G. Don)
ALLIU_CVI;Allium chinense G. Don X Allium virgunculae F. Maek. & Kitam. var. kiiense Murata;(Allium chinense G. Don X Allium virgunculae F. Maek. & Kitam. var. kiiense Murata)
ALLIU_ERU;Allium erubescens K. Koch;(Allium erubescens K. Koch)
ALLIU_FIS;Allium fistulosum L.;(Allium fistulosum L.)
ALLIU_GIG;Allium giganteum Regel;(Allium giganteum Regel)
ALLIU_JES;Allium jesdianum Boiss. & Buhse;(Allium jesdianum Boiss. & Buhse)
ALLIU_KAR;Allium karataviense Regel;(Allium karataviense Regel)
ALLIU_MOL;Allium moly L.;(Allium moly L.)
ALLIU_NUT;Allium nutans L.;(Allium nutans L.)
ALLIU_OBL;Allium obliquum L.;(Allium obliquum L.)
ALLIU_OLE;Allium oleraceum L.;(Allium oleraceum L.)
ALLIU_OSC;Allium oschaninii O. Fedtsch.;(Allium oschaninii O. Fedtsch.)
ALLIU_PFI;Allium xproliferum (Moench) Schrad. ex Willd. X Allium fistulosum L.;(Allium xproliferum (Moench) Schrad. ex Willd. X Allium fistulosum L.)
ALLIU_PHA;Allium phanerantherum Boiss. & Hausskn.;(Allium phanerantherum Boiss. & Hausskn.)
ALLIU_POR;Allium porrum L.;(Allium porrum L.)
ALLIU_PRO;Allium x proliferum (Moench) Schrad. ex Willd.;(Allium x proliferum (Moench) Schrad. ex Willd.)
ALLIU_PSK;Allium pskemense B. Fedtsch.;(Allium pskemense B. Fedtsch.)
ALLIU_RAM;Allium ramosum L.;(Allium ramosum L.)
ALLIU_SAT;Allium sativum L.;(Allium sativum L.)
ALLIU_SCH;Allium schoenoprasum L.;(Allium schoenoprasum L.)
ALLIU_SCO;Allium scorodoprasum L.;(Allium scorodoprasum L.)
ALLIU_SCU;Allium schubertii Zucc.;(Allium schubertii Zucc.)
ALLIU_SEN;Allium senescens L.;(Allium senescens L.)
ALLIU_SEN_MON;Allium senescens L. subsp. montanum (Pohl) Janch. ex Soo;(Allium senescens L. subsp. montanum (Pohl) Janch. ex Soo)
ALLIU_SEN_SEN;Allium senescens L. subsp. Senescens;(Allium senescens L. subsp. Senescens)
ALLIU_TAN;Allium tanguticum Regel;(Allium tanguticum Regel)
ALLIU_THU;Allium thunbergii G. Don;(Allium thunbergii G. Don)
ALLIU_TRI;Allium triquetrum L.;(Allium triquetrum L.)
ALLIU_TSE;Allium senescens L. x A. tanguticum Regel;(Allium senescens L. x A. tanguticum Regel)
ALLIU_TSE_SEN;Allium senescens L. subsp. senescens x A. tanguticum Regel;(Allium senescens L. subsp. senescens x A. tanguticum Regel)
ALLIU_TUB;Allium tuberosum Rottler ex Spreng.;(Allium tuberosum Rottler ex Spreng.)
ALLIU_TUN;Allium tuncelianum (Kollmann) Ozhatay et al.;(Allium tuncelianum (Kollmann) Ozhatay et al.)
ALLIU_TVI;Allium tuberosum Rottler ex Spreng. X Allium victorialis L.;(Allium tuberosum Rottler ex Spreng. X Allium victorialis L.)
ALLIU_URS;Allium ursinum L.;(Allium ursinum L.)
ALLIU_VIC;Allium victorialis L.;(Allium victorialis L.)
ALLIU_VIC_PLA;Allium victorialis L. subsp. platyphyllum Hulten;(Allium victorialis L. subsp. platyphyllum Hulten)
ALLIU_VIN;Allium vineale L.;(Allium vineale L.)
ALLIU_VIR;Allium virgunculae F. Maek. & Kitam.;(Allium virgunculae F. Maek. & Kitam.)
ALLIU_VIR_KII;Allium virgunculae F. Maek. & Kitam. var. kiiense Murata;(Allium virgunculae F. Maek. & Kitam. var. kiiense Murata)
ALLOC;Allocasuarina;(Allocasuarina)
ALLOC_LIT;Allocasuarina littoralis (Salisb.) L. A. S. Johnson;(Allocasuarina littoralis (Salisb.) L. A. S. Johnson)
ALLOP;Alloplectus;(Alloplectus)
ALLOP_CAP;Alloplectus capitatus Hook.;(Alloplectus capitatus Hook.)
ALNUS;Alnus Mill.;(Alnus Mill.)
ALNUS_ACU;Alnus acuminata Kunth;(Alnus acuminata Kunth)
ALNUS_COR;Alnus cordata (Loisel.) Duby;(Alnus cordata (Loisel.) Duby)
ALNUS_GLU;Alnus glutinosa (L.) Gaertn.;(Alnus glutinosa (L.) Gaertn.)
ALNUS_INC;Alnus incana (L.) Moench;(Alnus incana (L.) Moench)
ALNUS_JOR;Alnus jorullensis Kunth;(Alnus jorullensis Kunth)
ALNUS_NIT;Alnus nitida (Spach) Endl.;(Alnus nitida (Spach) Endl.)
ALNUS_RUB;Alnus rubra Bong.;(Alnus rubra Bong.)
ALNUS_VIR;Alnus viridis (Chaix) DC.;(Alnus viridis (Chaix) DC.)
ALNUS_VIR_VIR;Alnus viridis (Chaix) DC. subsp. viridis;(Alnus viridis (Chaix) DC. subsp. viridis)
ALOCA;Alocasia (Schott) G. Don;(Alocasia (Schott) G. Don)
ALOCA_AMA;Alocasia ?amazonica Andre;(Alocasia ?amazonica Andre)
ALOCA_BOD;Alocasia brisbanensis x Alocasia odora;(Alocasia brisbanensis x Alocasia odora)
ALOCA_BRA;Alocasia brancifolia (Schott) A. Hay;(Alocasia brancifolia (Schott) A. Hay)
ALOCA_BRI;Alocasia brisbanensis (F. M. Bailey) Domin;(Alocasia brisbanensis (F. M. Bailey) Domin)
ALOCA_CUC;Alocasia cucullata (Lour.) G. Don;(Alocasia cucullata (Lour.) G. Don)
ALOCA_INF;Alocasia infernalis P. C. Boyce;(Alocasia infernalis P. C. Boyce)
ALOCA_MAC;Alocasia macrorrhizos (L.) G. Don;(Alocasia macrorrhizos (L.) G. Don)
ALOCA_ODO;Alocasia odora (Lodd. et al.) Spach;(Alocasia odora (Lodd. et al.) Spach)
ALOCA_ORE;Alocasia odora x Alocasia reginula;(Alocasia odora x Alocasia reginula)
ALOCA_REG;Alocasia reginula A. Hay;(Alocasia reginula A. Hay)
ALOCA_WEN;Alocasia wentii;(Alocasia wentii)
ALOCA_ZEB;Alocasia zebrina Schott ex Van Houtte;(Alocasia zebrina Schott ex Van Houtte)
ALOEE;Aloe L.;(Aloe L.)
ALOEE_ACU;Aloe aculeata Pole-Evans;(Aloe aculeata Pole-Evans)
ALOEE_ARI;Aloe aristata Haw.;(Aloe aristata Haw.)
ALOEE_CHA;Aloe chabaudii Schonland;(Aloe chabaudii Schonland)
ALOEE_CMA;Aloe chabaudii x Aloe marlothii;(Aloe chabaudii x Aloe marlothii)
ALOEE_DES;Aloe descoingsii Reynolds;(Aloe descoingsii Reynolds)
ALOEE_DHA;Aloe descoingsii Reynolds x A. haworthioides Baker;(Aloe descoingsii Reynolds x A. haworthioides Baker)
ALOEE_HAW;Aloe haworthioides Baker;(Aloe haworthioides Baker)
ALOEE_HUM;Aloe humilis (L.) Mill.;(Aloe humilis (L.) Mill.)
ALOEE_MAR;Aloe marlothii A. Berger;(Aloe marlothii A. Berger)
ALOEE_MEL;Aloe melanacantha A. Berger;(Aloe melanacantha A. Berger)
ALOEE_PER;Aloe perfoliata L.;(Aloe perfoliata L.)
ALOEE_RAU;Aloe rauhii Reynolds;(Aloe rauhii Reynolds)
ALOEE_STR;Aloe striata Haw.;(Aloe striata Haw.)
ALOEE_VAR;Aloe variegata L.;(Aloe variegata L.)
ALOEE_VER;Aloe vera (L.) Burm. f.;(Aloe vera (L.) Burm. f.)
ALONS;Alonsoa;(Alonsoa)
ALONS_MER;Alonsoa meridionalis (L. f.) Kuntze;(Alonsoa meridionalis (L. f.) Kuntze)
ALOPE;Alopecurus L.;(Alopecurus L.)
ALOPE_AEQ;Alopecurus aequalis Sobol.;(Alopecurus aequalis Sobol.)
ALOPE_ARU;Alopecurus arundinaceus Poir.;(Alopecurus arundinaceus Poir.)
ALOPE_GEN;Alopecurus geniculatus L.;(Alopecurus geniculatus L.)
ALOPE_MYO;Alopecurus myosuroides Huds.;(Alopecurus myosuroides Huds.)
ALOPE_PRA;Alopecurus pratensis L.;(Alopecurus pratensis L.)
ALOYS;Aloysia Palau;(Aloysia Palau)
ALOYS_CIT;Aloysia citrodora Palau;(Aloysia citrodora Palau)
ALPIN;Alpinia Roxb.;(Alpinia Roxb.)
ALPIN_OFF;Alpinia officinarum Hance;(Alpinia officinarum Hance)
ALPIN_PUR;Alpinia purpurata (Vieill.) K. Schum.;(Alpinia purpurata (Vieill.) K. Schum.)
ALSTO;Alstonia;(Alstonia)
ALSTO_SCH;Alstonia scholaris (L.) R. Br.;(Alstonia scholaris (L.) R. Br.)
ALSTR;Alstroemeria L.;(Alstroemeria L.)
ALTER;Alternanthera;(Alternanthera)
ALTER_BRA;Alternanthera brasiliana (L.) Kuntze;(Alternanthera brasiliana (L.) Kuntze)
ALTER_FIC;Alternanthera ficoidea (L.) P. Beauv.;(Alternanthera ficoidea (L.) P. Beauv.)
ALTER_PHI;Alternanthera philoxeroides (Mart.) Griseb.;(Alternanthera philoxeroides (Mart.) Griseb.)
ALTER_POR;Alternanthera porrigens Kuntze Revis.;(Alternanthera porrigens Kuntze Revis.)
ALTER_PUN;Alternanthera pungens Kunth;(Alternanthera pungens Kunth)
ALTER_SES;Alternanthera sessilis (L.) R. Br. ex DC.;(Alternanthera sessilis (L.) R. Br. ex DC.)
ALTHA;Althaea;(Althaea)
ALTHA_CAN;Althaea cannabina L.;(Althaea cannabina L.)
ALTHA_HYB;Althaea ? hybrida hort.;(Althaea ? hybrida hort.)
ALTHA_OFF;Althaea officinalis L.;(Althaea officinalis L.)
ALYOG;Alyogyne Alef.;(Alyogyne Alef.)
ALYOG_HAK;Alyogyne hakeifolia (Giord.) Alef.;(Alyogyne hakeifolia (Giord.) Alef.)
ALYOG_HHU;Hybrids between Alyogyne hakeifolia and Alyogyne huegelii;(Hybrids between Alyogyne hakeifolia and Alyogyne huegelii)
ALYOG_HUE;Alyogyne huegelii (Endl.) Fryxell;(Alyogyne huegelii (Endl.) Fryxell)
ALYSI;Alysicarpus Desv.;(Alysicarpus Desv.)
ALYSI_VAG;Alysicarpus vaginalis (L.) DC.;(Alysicarpus vaginalis (L.) DC.)
ALYSS;Alyssum;(Alyssum)
ALYSS_ALY;Alyssum alyssoides (L.) L.;(Alyssum alyssoides (L.) L.)
ALYSS_ARG;Alyssum argenteum All.;(Alyssum argenteum All.)
ALYSS_MON;Alyssum montanum L.;(Alyssum montanum L.)
ALYSS_WUL;Alyssum wulfenianum Willd.;(Alyssum wulfenianum Willd.)
AMARA;Amaranthus L.;(Amaranthus L.)
AMARA_ALB;Amaranthus albus L.;(Amaranthus albus L.)
AMARA_BLI;Amaranthus blitoides S. Watson;(Amaranthus blitoides S. Watson)
AMARA_CAU;Amaranthus caudatus L.;(Amaranthus caudatus L.)
AMARA_CRI;Amaranthus crispus (Lesp. et Thevenau) N Terracc.;(Amaranthus crispus (Lesp. et Thevenau) N Terracc.)
AMARA_CRU;Amaranthus cruentus L.;(Amaranthus cruentus L.)
AMARA_DUB;Amaranthus dubius Mart. ex Thell.;(Amaranthus dubius Mart. ex Thell.)
AMARA_HCR;Amaranthus hypocondriacus L. ? Amaranthus cruentus L.;(Amaranthus hypocondriacus L. ? Amaranthus cruentus L.)
AMARA_HYB;Amaranthus hybridus L.;(Amaranthus hybridus L.)
AMARA_HYP;Amaranthus hypochondriacus L.;(Amaranthus hypochondriacus L.)
AMARA_RET;Amaranthus retroflexus L.;(Amaranthus retroflexus L.)
AMARA_SPI;Amaranthus spinosus L.;(Amaranthus spinosus L.)
AMARA_TRI;Amaranthus tricolor L.;(Amaranthus tricolor L.)
AMARA_VIR;Amaranthus viridis L.;(Amaranthus viridis L.)
AMARI;? Amarine Sealy;(? Amarine Sealy)
AMARI_TUB;?Amarine tubergenii Sealy;(?Amarine tubergenii Sealy)
AMARY;Amaryllis;(Amaryllis)
AMARY_BEL;Amaryllis belladonna L.;(Amaryllis belladonna L.)
AMBAV;Ambavia Le Thomas;(Ambavia Le Thomas)
AMBAV_GER;Ambavia gerrardii (Baill.) Le Thomas;(Ambavia gerrardii (Baill.) Le Thomas)
AMBER;Amberboa;(Amberboa)
AMBER_MOS;Amberboa moschata (L.) DC.;(Amberboa moschata (L.) DC.)
AMBRO;Ambrosia;(Ambrosia)
AMBRO_ART;Ambrosia artemisiifolia L.;(Ambrosia artemisiifolia L.)
AMBRO_GRA;Ambrosia grayi (A. Nelson) Shinners;(Ambrosia grayi (A. Nelson) Shinners)
AMBRO_PSI;Ambrosia psilostachya DC.;(Ambrosia psilostachya DC.)
AMBRO_TOM;Ambrosia tomentosa Nutt.;(Ambrosia tomentosa Nutt.)
AMBRO_TRI;Ambrosia trifida L.;(Ambrosia trifida L.)
AMELA;Amelanchier Medik.;(Amelanchier Medik.)
AMELA_ALN;Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.;(Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.)
AMELA_CAN;Amelanchier canadensis (L.) Medik.;(Amelanchier canadensis (L.) Medik.)
AMELA_LAE;Amelanchier laevis Wiegand;(Amelanchier laevis Wiegand)
AMELA_LAM;Amelanchier lamarckii F. G. Schroed.;(Amelanchier lamarckii F. G. Schroed.)
AMELA_OVA;Amelanchier ovalis Medik.;(Amelanchier ovalis Medik.)
AMMAN;Ammannia;(Ammannia)
AMMAN_BAC;Ammannia baccifera L.;(Ammannia baccifera L.)
AMMII;Ammi;(Ammi)
AMMII_MAJ;Ammi majus L.;(Ammi majus L.)
AMMII_VIS;Ammi visnaga (L.) Lam.;(Ammi visnaga (L.) Lam.)
AMMOB;Ammobium;(Ammobium)
AMMOB_ALA;Ammobium alatum R. Br.;(Ammobium alatum R. Br.)
AMMOP;Ammophila;(Ammophila)
AMMOP_ARE;Ammophila arenaria (L.) Link;(Ammophila arenaria (L.) Link)
AMMOP_BRE;Ammophila breviligulata Fernald;(Ammophila breviligulata Fernald)
AMMPP;Ammopiptanthus S. H. Cheng;(Ammopiptanthus S. H. Cheng)
AMNER;Amaryllis x Nerine;(Amaryllis x Nerine)
AMNER_BSA;Amaryllis belladonna x Nerine sarniensis;(Amaryllis belladonna x Nerine sarniensis)
AMORL;Amorphophallus;(Amorphophallus)
AMORL_PAE;Amorphophallus paeoniifolius (Dennst.) Nicolson;(Amorphophallus paeoniifolius (Dennst.) Nicolson)
AMORL_RIV;Amorphophallus rivieri Durieu;(Amorphophallus rivieri Durieu)
AMORP;Amorpha L.;(Amorpha L.)
AMORP_FRU;Amorpha fruticosa L.;(Amorpha fruticosa L.)
AMPEL;Ampelopsis hort.;(Ampelopsis hort.)
AMPEL_CAN;Ampelopsis cantoniensis (Hook. & Arn.) K. Koch;(Ampelopsis cantoniensis (Hook. & Arn.) K. Koch)
AMPEL_GLA;Ampelopsis glandulosa (Wall.) Momiy.;(Ampelopsis glandulosa (Wall.) Momiy.)
AMSON;Amsonia;(Amsonia)
AMSON_TAB;Amsonia tabernaemontana Walter;(Amsonia tabernaemontana Walter)
ANACA;Anacardium;(Anacardium)
ANACA_EXC;Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels;(Anacardium excelsum (Bertero & Balb. ex Kunth) Skeels)
ANACA_OCC;Anacardium occidentale L.;(Anacardium occidentale L.)
ANAGA;Anagallis L.;(Anagallis L.)
ANAGA_ARV;Anagallis arvensis L.;(Anagallis arvensis L.)
ANAGA_MON;Anagallis monelli L.;(Anagallis monelli L.)
ANANA;Ananas Mill.;(Ananas Mill.)
ANANA_CMA;Ananas comosus x Ananas macrodontes;(Ananas comosus x Ananas macrodontes)
ANANA_COM;Ananas comosus (L.) Merr.;(Ananas comosus (L.) Merr.)
ANANA_LUS;Ananas lucidus Mill.;(Ananas lucidus Mill.)
ANANA_MAC;Ananas macrodontes E. Morren;(Ananas macrodontes E. Morren)
ANCHU;Anchusa;(Anchusa)
ANCHU_AZU;Anchusa azurea Mill.;(Anchusa azurea Mill.)
ANCHU_CAP;Anchusa capensis Thunb.;(Anchusa capensis Thunb.)
ANCHU_LEP;Anchusa leptophylla Roem. & Schult.;(Anchusa leptophylla Roem. & Schult.)
ANCHU_LEP_ANG;Anchusa angustissima K. Koch;(Anchusa angustissima K. Koch)
ANCHU_LEP_INC;Anchusa incana Ledeb.;(Anchusa incana Ledeb.)
ANCHU_OFF;Anchusa officinalis L.;(Anchusa officinalis L.)
ANDIR;Andira;(Andira)
ANDIR_INE;Andira inermis (W. Wright) Kunth ex DC.;(Andira inermis (W. Wright) Kunth ex DC.)
ANDRM;Andromeda L.;(Andromeda L.)
ANDRM_POL;Andromeda polifolia L.;(Andromeda polifolia L.)
ANDRM_POL_LAT;Andromeda polifolia L. var. latifolia Aiton;(Andromeda polifolia L. var. latifolia Aiton)
ANDRP;Andropogon;(Andropogon)
ANDRP_GAY;Andropogon gayanus Kunth;(Andropogon gayanus Kunth)
ANDRP_GER;Andropogon gerardii Vitman;(Andropogon gerardii Vitman)
ANDRP_HAL;Andropogon hallii Hack.;(Andropogon hallii Hack.)
